,MIN_PRICE,MAX_PRICE,CLASSIFICATION_GENRE,VENUE_LATITUDE,VENUE_LONGITUDE
7639,0.0,0.0,Hip-Hop/Rap,33.449979,-112.074318
7641,34.25,34.25,Folk,43.09205,-77.656606
7642,0.0,0.0,Other,33.449979,-112.074318
7644,25.0,25.0,Alternative,47.61358643,-122.34428406
7656,19.95,19.95,Dance/Electronic,32.7101458,-117.1616597
7664,34.25,34.25,Folk,43.09205,-77.656606
7665,0.0,0.0,Hip-Hop/Rap,33.449979,-112.074318
7678,21.04,21.04,Metal,32.767448,-117.20224
7734,20.0,20.0,Rock,47.5590595,-122.303927
7740,0.0,0.0,Hip-Hop/Rap,33.449979,-112.074318
7741,25.0,25.0,Blues,32.225101,-110.969001
7742,24.95,24.95,Dance/Electronic,32.71498,-117.16078
7756,0.0,0.0,Pop,41.86489,-87.78952
7758,14.5,29.5,Country,41.52581394,-90.50517
7766,49.95,49.95,Dance/Electronic,33.64245,-117.91764
7776,20.0,20.0,Rock,42.461839,-83.134773
7778,24.9,24.9,Rock,37.769739,-122.420282
7780,25.0,210.0,Jazz,45.519452,-122.676291
7798,30.0,90.0,Country,43.6133,-116.20705
7810,46.5,96.5,Rock,32.8674834,-80.0212533
7811,20.0,20.0,Undefined,36.060988,-115.040956
7827,29.5,29.5,Hip-Hop/Rap,39.941305,-75.148678
7908,50.0,110.0,Classical,42.89181767,-78.87263371
7917,15.0,20.0,Rock,43.0797365,-89.3765191
7954,25.0,25.0,Rock,29.78627,-95.36562
8032,45.83,275.18,Rock,36.12139406,-115.16923919
8040,1.0,5.0,Country,39.3408442,-84.4607023
8047,27.5,42.5,Hip-Hop/Rap,33.451085,-112.079228
8068,69.98,79.98,R&B,36.1101115,-115.1708107
8071,34.0,69.5,Pop,40.77517125,-73.56055321
8074,20.0,35.0,Country,38.03066678,-78.48125473
8083,50.76,81.76,Undefined,36.098738,-115.175011
8095,44.5,254.5,Metal,33.94982,-118.3436
8118,39.5,99.5,Blues,43.03921,-87.91368
8138,25.0,25.0,Rock,29.753929,-95.364056
8141,39.5,39.5,Pop,29.78627,-95.36562
8167,20.0,20.0,Dance/Electronic,34.051841,-118.267076
8172,19.95,19.95,Dance/Electronic,39.73355,-104.98706
8173,12.3,14.36,Rock,43.150062,-77.600122
8175,49.5,79.5,Rock,33.89024,-84.469717
8205,30.0,60.0,Undefined,38.961745,-119.93826
8206,128.2,492.43,Hip-Hop/Rap,41.496306,-74.025422
8209,9.0,502.0,Jazz,42.0625412,-87.7467848
8221,27.21,27.21,Folk,35.2416234,-120.643175
8247,40.0,99.5,Rock,32.790548,-96.814464
8252,46.27,93.65,Pop,40.759649,-73.987331
8255,20.0,20.0,Metal,45.523588,-122.676857
8322,15.0,78.5,Rock,42.84356106,-70.81629566
8325,25.0,35.0,Rock,32.795625,-116.95955
8327,59.5,169.5,Metal,47.6221261,-122.35401604
8332,50.5,200.5,Country,32.741072,-97.368507
8344,20.0,20.0,Country,33.524545,-86.774171
8345,76.0,101.0,Undefined,36.11923772,-115.17165653
8348,44.99,74.99,R&B,36.135691,-115.152356
8397,25.0,25.0,Alternative,47.61358643,-122.34428406
8428,25.0,25.0,Alternative,-81.656423,30.326208
8438,25.0,25.0,Alternative,25.79961,-80.198286
8458,70.0,590.0,Rock,36.105126,-115.175233
8538,15.0,15.0,Rock,33.75202,-84.38945
8542,42.5,75.0,Rock,39.965803,-75.134686
8738,45.0,45.0,Jazz,40.809953,-73.949311
8759,30.0,47.5,Rock,44.980837,-93.237034
8782,39.5,74.5,Country,33.757796,-84.394569
8839,57.21,107.21,Dance/Electronic,36.102916,-115.169756
9016,20.0,20.0,R&B,30.26605,-97.740401
9036,39.5,69.5,Metal,39.75333786,-104.99507141
9046,55.0,55.0,Rock,38.839787,-77.061339
9056,20.0,119.75,Religious,36.15287358,-95.99613726
9203,22.0,22.0,R&B,33.7918926,-84.3877907
9252,20.0,62.5,Rock,40.76963375,-111.90302543
9328,30.36,30.36,Alternative,37.7755,-122.4378
9346,20.0,20.0,Alternative,41.900476,-74.00594130000002
9355,59.98,79.98,Rock,36.1101115,-115.1708107
9362,20.0,20.0,Rock,34.076851,-118.381072
9370,49.5,89.5,Undefined,38.67209,-90.59321
9398,12.0,12.0,Rock,33.806533,-117.912474
9403,1000.0,1000.0,Rock,26.1193,-80.149426
9446,27.5,49.5,Rock,29.75377797,-95.36381697
9450,27.12,38.56,Alternative,40.761816,-73.983389
9465,26.0,26.0,Folk,33.7918926,-84.3877907
9479,20.0,20.0,Alternative,36.15872,-95.99396
9515,10.0,10.0,Dance/Electronic,42.36599,-71.0611
9516,0.0,0.0,Alternative,41.900476,-74.00594130000002
9528,10.0,10.0,Country,42.959626,-85.687269
9535,15.0,15.0,Rock,43.07634404,-70.76009881
9546,29.5,59.5,Undefined,39.744362,-104.990271
9548,43.0,68.0,Rock,44.262557,-88.411785
9550,20.0,25.0,Dance/Electronic,38.902135,-77.032811
9555,25.0,25.0,Rock,26.166888,-80.117058
9563,22.0,22.0,Rock,39.965473,-75.134829
9572,0.0,0.0,Alternative,47.61358643,-122.34428406
9598,49.0,349.0,Country,42.64834,-73.753957
9601,13.61,13.61,Other,40.7257,-73.991673
9610,6.67,6.67,Dance/Electronic,43.051315720388,-76.16164963558
9621,27.5,27.5,Rock,47.66126297,-122.31405191
9654,29.5,55.0,Rock,32.788311,-79.936803
9700,34.0,49.0,Dance/Electronic,33.451085,-112.079228
9716,20.0,20.0,Rock,40.721926,-73.957346
9719,17.0,17.0,Latin,36.8493416,-76.0194075
9735,39.0,109.0,Rock,36.17054,-115.1444
9736,19.5,19.5,Jazz,40.1972321,-85.4088412
9742,34.31,61.57,Alternative,32.754526,-117.208922
9754,34.5,822.46,Dance/Electronic,34.74113784062877,-92.27955864518148
9784,25.0,75.0,Rock,33.952206,-96.414088
9796,16.51,16.51,Country,39.672363,-104.865271
9804,16.51,16.51,Country,39.672363,-104.865271
9806,16.51,16.51,Country,39.672363,-104.865271
9808,16.51,16.51,Country,39.672363,-104.865271
9829,0.0,10.0,Dance/Electronic,47.6134847,-122.314457
9840,172.5,506.0,Pop,40.7599136,-73.9803981
9850,15.0,100.0,Rock,30.6616766,-90.8954085
9851,10.0,45.0,Blues,41.5706596,-81.5733357
9862,0.0,0.0,Alternative,39.092089,-84.493152
9864,30.31,30.31,World,36.9875105,-121.9828327
9876,55.5,55.5,World,32.990942,-117.270629
9877,32.45,32.45,Other,36.7589448,-119.8023913
9885,36.24,45.41,Undefined,38.9624079,-119.9399029
9909,15.0,15.0,Alternative,41.900476,-74.00594130000002
9926,30.0,30.0,Rock,46.869727,-113.996127
9941,10.0,45.0,Blues,41.5706596,-81.5733357
9943,39.5,39.5,Rock,38.961745,-119.93826
9944,29.0,29.0,Jazz,41.86489,-87.78952
9950,35.15,160.81,Hip-Hop/Rap,40.356116,-75.919611
9953,17.0,17.0,Rock,38.878762,-77.024045
9954,40.0,80.0,Dance/Electronic,39.957705,-75.159035
9955,15.0,15.0,Rock,28.0324123,-82.4524689
9956,15.0,15.0,Rock,28.605164,-81.2977308
9960,18.68,18.68,Rock,33.777011,-117.940602
9966,17.0,17.0,Alternative,42.461839,-83.134773
9968,10.0,10.0,Alternative,33.50539,-86.79049
9985,24.95,24.95,Dance/Electronic,32.71498,-117.16078
9990,30.0,30.0,Rock,35.137961,-90.01005
9993,0.0,0.0,Other,41.571249,-81.570474
10011,15.0,35.0,Rock,32.790548,-96.814464
10013,16.51,16.51,Country,39.672363,-104.865271
10030,41.0,53.0,R&B,42.339324,-83.067158
10037,38.8,76.05,Undefined,43.201094,-77.6402098
10049,16.51,16.51,Country,39.672363,-104.865271
10059,16.51,16.51,Country,39.672363,-104.865271
10071,31.82,91.82,Hip-Hop/Rap,30.325811,-81.645058
10082,57.99,399.99,Pop,36.135691,-115.152356
10101,39.0,349.0,Country,34.8573121,-82.3970138
10103,20.0,20.0,Pop,34.077729,-118.260108
10314,49.5,169.5,Metal,33.9583,-118.341868
10350,39.5,124.5,Rock,29.785971,-95.366997
10362,99.0,99.0,Rock,30.01037,-90.15542
10375,8.0,8.0,Blues,28.810713,-81.265142
10384,0.0,0.0,R&B,47.61458,-122.34915
10401,49.5,49.5,Metal,34.04024506,-118.2592392
10411,20.0,30.0,Country,33.8402272,-84.3795437
10422,25.0,35.0,Reggae,21.27665138244629,-157.826171875
10423,15.0,15.0,Rock,40.22328639,-73.99950139
10425,65.0,65.0,Jazz,26.1193,-80.149426
10445,35.0,100.0,Rock,41.32352,-74.80013
10447,65.5,1780.0,Rock,44.94489438,-93.10121819
10456,49.5,115.0,Rock,40.779925,-73.980673
10467,65.0,125.0,Latin,39.05211613,-121.5118332
10480,20.0,20.0,Rock,38.0304746,-78.48181653
10482,25.0,200.0,Pop,42.2666,-71.79923
10483,109.5,294.5,Hip-Hop/Rap,33.445899,-112.071313
10488,10.0,10.0,Other,39.9849634,-83.0375112
10502,55.0,175.0,R&B,35.017006,-78.891283
10505,24.13,24.13,Blues,36.9875105,-121.9828327
10512,15.0,15.0,Rock,34.04898,-118.23365
10537,19.95,19.95,Dance/Electronic,39.73355,-104.98706
10538,22.0,22.0,Alternative,41.1145583,-104.8025827
10539,25.0,35.0,World,21.27665138244629,-157.826171875
10553,18.0,45.0,Country,35.771467,-78.639555
10562,41.5,81.5,Country,47.61196,-122.34142
10576,39.5,79.5,Rock,28.370393,-81.504616
10584,25.0,25.0,Rock,42.3518332,-71.1195379
10597,12.85,12.85,Alternative,36.137061,-86.778496
10600,30.0,30.0,Alternative,42.28014,-83.7511
10641,50.0,150.0,Other,39.943671,-83.105808
10642,5.0,5.0,Rock,42.959626,-85.687269
10645,32.42,32.42,Alternative,37.7755,-122.4378
10649,26.86,26.86,R&B,36.152076,-86.770085
10655,20.0,59.0,Jazz,40.349071,-74.07022
10662,37.0,37.0,Rock,26.166888,-80.117058
10666,25.0,35.0,World,21.27665138244629,-157.826171875
10684,25.0,25.0,Rock,41.885046,-87.661767
10691,20.0,20.0,Hip-Hop/Rap,40.734917,-73.9884469
10717,50.76,81.76,Undefined,36.098738,-115.175011
10735,51.99,181.99,Rock,32.7177942,-117.1619999
10737,89.95,99.95,Undefined,36.113397,-115.160087
10747,17.5,17.5,Country,41.0507831,-73.5395426
10757,39.0,99.0,Country,33.281669,-111.973712
10774,36.0,96.0,Country,33.471204,-81.966101
10795,11.55,11.55,Other,40.7257,-73.991673
10799,15.0,15.0,Alternative,39.941327,-75.1478724
10803,59.5,159.5,Dance/Electronic,42.3499769,-71.0652677
10806,30.0,65.0,Rock,36.173214,-86.783632
10818,19.27,19.27,Alternative,36.175636,-86.755652
10852,20.25,20.25,Rock,40.67373,-73.99156
10859,27.27,27.27,Alternative,37.7755,-122.4378
10860,31.5,31.5,Rock,26.121094,-80.146162
10862,70.0,670.0,Rock,36.105126,-115.175233
10879,18.03,18.03,Other,36.7589448,-119.8023913
10889,15.0,30.0,Alternative,36.15872,-95.99396
10899,20.0,20.0,Folk,33.451777,-112.076837
10901,50.76,81.76,Undefined,36.098738,-115.175011
10908,69.5,69.5,Metal,39.74724,-105.010166
10910,25.69,25.69,Reggae,33.529436,-117.771375
10919,15.75,175.0,Dance/Electronic,33.508899,-86.797919
10924,86.99,111.49,Undefined,36.1101115,-115.1708107
10934,89.95,99.95,Undefined,36.113397,-115.160087
10935,23.0,23.0,Hip-Hop/Rap,33.75184,-84.389887
10943,49.5,265.0,Pop,26.1193,-80.149426
10976,15.0,15.0,Rock,28.5684439,81.3465159
10982,12.85,12.85,Dance/Electronic,33.99647,-118.45786
11020,55.5,91.9,Rock,32.990942,-117.270629
11025,55.5,55.5,Rock,32.990942,-117.270629
11057,15.0,15.0,Alternative,29.9667574,-90.0896109
11059,15.0,15.0,Rock,40.480855,-79.972264
11060,23.18,23.18,Dance/Electronic,34.41677217135791,-119.6946615962999
11066,27.53,27.53,Rock,36.1016781,-86.8178113
11071,12.33,12.33,Hip-Hop/Rap,37.78323,-122.463783
11079,45.4,45.4,Country,36.1016781,-86.8178113
11120,17.3,17.3,Folk,36.1016781,-86.8178113
11123,4.86,4.86,Other,36.1016781,-86.8178113
11132,13.86,13.86,Rock,33.777011,-117.940602
11133,27.53,27.53,Other,36.1016781,-86.8178113
11136,17.3,17.3,Pop,36.1016781,-86.8178113
11138,27.53,27.53,Folk,36.1016781,-86.8178113
11150,14.6,14.6,Rock,37.78323,-122.463783
11153,28.25,723.5,Rock,34.090897,-118.385693
11155,5.0,10.0,Other,28.5598651,-81.3647185
11169,28.65,28.65,Hip-Hop/Rap,40.70708,-73.92193
11170,20.48,20.48,Rock,33.777011,-117.940602
11171,17.3,17.3,Country,36.1016781,-86.8178113
11174,17.3,17.3,Country,36.1016781,-86.8178113
11176,27.53,27.53,Folk,36.1016781,-86.8178113
11179,12.0,12.0,Dance/Electronic,42.36422,-71.10133
11185,60.0,500.0,Hip-Hop/Rap,41.707491,-88.085339
11188,12.85,12.85,Alternative,36.137061,-86.778496
11190,10.0,10.0,Dance/Electronic,44.05116,-123.097103
11198,20.0,20.0,Country,31.189580106875,-89.3168263
11203,10.0,10.0,Rock,42.355071,-83.327698
11230,27.53,27.53,Country,36.1016781,-86.8178113
11232,17.3,17.3,Country,36.1016781,-86.8178113
11248,35.96,35.96,World,33.747048,-117.866312
11279,42.16,42.16,Folk,40.735291,-73.973873
11286,10.0,25.0,Other,43.09206,-88.47913
11291,19.51,26.19,Dance/Electronic,37.766526,-122.430487
11293,0.0,0.0,Rock,36.175636,-86.755652
11295,15.0,15.0,Alternative,43.048563,-87.89606100000003
11302,30.0,400.0,Other,41.7558752,-88.2161976
11313,12.33,12.33,Other,37.78323,-122.463783
11329,15.0,15.0,Rock,43.048563,-87.89606100000003
11335,10.0,15.0,Other,43.09206,-88.47913
11340,25.0,25.0,Jazz,30.437812,-91.1898835
11347,350.0,400.0,World,39.943671,-83.105808
11350,20.0,20.0,Rock,43.5461121,-96.7292205
11351,29.95,29.95,Dance/Electronic,39.73504,-104.98574
11353,10.0,25.0,Other,43.09206,-88.47913
11354,20.0,20.0,Rock,42.3998466,-83.0611727
11371,15.0,15.0,Other,39.9849634,-83.0375112
11376,34.5,34.5,R&B,35.137961,-90.01005
11387,20.01,20.01,Alternative,40.7258559,-73.9840245
11389,82.95,82.95,Dance/Electronic,32.7101458,-117.1616597
11391,12.88,12.88,Other,36.7589448,-119.8023913
11397,15.0,15.0,Rock,41.900476,-74.00594130000002
11400,24.66,24.66,Rock,37.78323,-122.463783
11408,25.0,210.0,Blues,41.86489,-87.78952
11416,14.95,19.95,Dance/Electronic,34.10205,-118.3209
11420,34.5,34.5,World,30.314939,-81.681258
11433,25.0,70.0,Rock,32.7163734,-117.16008559
11445,10.0,20.0,Blues,32.716598,-117.224101
11448,59.98,79.98,Undefined,36.1101115,-115.1708107
11449,15.0,15.0,Rock,33.75184,-84.389887
11450,25.0,25.0,Undefined,42.904746,-70.814375
11455,15.0,15.0,Alternative,40.81404,-96.6921
11456,57.21,107.21,Dance/Electronic,36.102916,-115.169756
11466,25.0,65.0,Country,43.6511,-116.2814
11474,22.84,22.84,Pop,37.769739,-122.420282
11476,15.42,15.42,Alternative,36.194958,-86.743149
11522,15.0,15.0,Rock,45.523,-122.67443
11524,24.5,200.0,Other,41.5322663,-87.2551843
11529,12.85,12.85,Alternative,33.99647,-118.45786
11530,18.0,18.0,Hip-Hop/Rap,34.076851,-118.381072
11540,45.0,69.5,Rock,32.78521325,-96.80851279
11547,39.5,99.5,Rock,41.260143,-95.931222
11549,20.0,20.0,Undefined,41.0759493,-85.13967863
11592,50.76,81.76,Undefined,36.098738,-115.175011
11594,17.45,17.45,Other,40.722974,-73.98608
11638,17.65,17.65,Metal,33.777011,-117.940602
11644,17.75,25.25,Pop,32.990942,-117.270629
11647,25.25,45.25,Rock,40.4296493,-86.9121742
11653,29.5,69.5,Rock,39.965473,-75.134829
11661,0.0,0.0,Rock,41.5706596,-81.5733357
11673,25.0,93.0,Country,40.47817273,-88.99613608
11677,16.52,16.52,Alternative,32.71938,-117.16813
11690,49.0,125.0,R&B,41.7049639,-73.929356
11705,39.5,39.5,Metal,33.8095868,-117.9229975
11720,30.0,30.0,Hip-Hop/Rap,34.0775847,-118.2606316
11733,23.57,23.57,Hip-Hop/Rap,32.754526,-117.208922
11736,23.0,23.0,Rock,38.91819,-77.02241
11737,44.0,54.0,Undefined,39.641428,-77.72091
11740,20.0,20.0,Blues,41.7407164,-87.9719824
11744,7.0,55.0,Rock,41.6622989,-87.9993821
11748,20.0,20.0,Dance/Electronic,42.365977,-71.0617
11751,15.0,15.0,Dance/Electronic,26.6803849,-80.1763596
11752,28.0,28.0,Rock,38.0304746,-78.48181653
11788,30.0,30.0,Dance/Electronic,41.48479293594138,-81.82448008835325
11789,0.0,0.0,Alternative,43.048366,-76.153423
11800,24.95,82.95,Dance/Electronic,34.0417391,-118.2512004
11801,20.0,20.0,Rock,42.3998466,-83.0611727
11802,20.0,20.0,Undefined,41.08072105,-81.51970837
11804,10.0,20.0,Blues,32.716598,-117.224101
11805,18.0,18.0,Other,41.477055,-81.7735853
11806,15.0,15.0,Other,41.477055,-81.7735853
11818,28.5,28.5,Rock,37.7842392,-122.4332936
11821,29.5,65.0,Metal,39.75333786,-104.99507141
11826,36.52,36.52,Blues,33.482292,-117.671419
11836,16.98,16.98,Rock,34.0834329,-118.367284
11841,0.0,0.0,Other,42.363809,-71.101423
11846,25.0,85.0,Folk,35.597471,-82.555289
11847,25.0,25.0,Rock,39.092089,-84.493152
11848,24.95,24.95,Dance/Electronic,39.73355,-104.98706
11849,30.0,45.0,Jazz,32.71662,-117.15951
11850,24.95,24.95,Dance/Electronic,39.73355,-104.98706
11865,20.0,20.0,Pop,38.91819,-77.02241
11869,69.98,79.98,R&B,36.1101115,-115.1708107
11885,31.87,213.67,Country,35.9711714,-83.9204725
11922,20.0,20.0,Rock,40.22328639,-73.99950139
11931,0.0,0.0,Country,39.092089,-84.493152
11955,48.6,57.94,Undefined,25.94960232,-80.13458177
11956,18.0,20.0,Undefined,43.0797365,-89.3765191
11980,10.0,10.0,Jazz,41.5706596,-81.5733357
12002,32.5,32.5,Rock,37.7842392,-122.4332936
12003,25.0,35.0,Undefined,32.788311,-79.936803
12011,15.0,35.0,Rock,39.115604,-77.5678328
12016,20.0,20.0,Rock,40.721926,-73.957346
12020,13.07,13.07,Rock,43.048366,-76.153423
12026,30.31,92.55,Hip-Hop/Rap,33.747048,-117.866312
12038,29.95,29.95,Dance/Electronic,34.102718,-118.327156
12042,30.0,200.0,Other,41.7558752,-88.2161976
12050,88.5,252.0,Dance/Electronic,36.1207267,-115.1642896
12057,15.0,15.0,Dance/Electronic,43.61317,-116.20683
12061,38.0,38.0,Hip-Hop/Rap,47.61458,-122.34915
12069,15.0,15.0,Alternative,47.665699,-122.38289
12070,12.0,12.0,Rock,32.784321,-96.784998
12071,7.0,7.0,Rock,33.50539,-86.79049
12088,0.0,14.95,World,34.102718,-118.327156
12098,0.0,0.0,Rock,36.151435,-86.804438
12107,0.0,0.0,Rock,34.618276,-118.190148
12111,29.95,29.95,Dance/Electronic,34.10205,-118.3209
12136,25.25,75.25,Rock,39.197639,-86.238487
12158,30.0,30.0,Dance/Electronic,40.774428,-111.905448
12200,50.76,81.76,Undefined,36.098738,-115.175011
12204,25.0,25.0,Rock,33.699879,-117.917493
12217,59.98,79.98,Undefined,36.1101115,-115.1708107
12223,25.0,59.5,Country,32.7885,-97.34775
12230,10.0,10.0,Dance/Electronic,42.36599,-71.0611
12248,26.75,51.75,Country,41.0169827,-92.411414
12282,25.0,35.0,Dance/Electronic,38.91984858,-76.97281793
12302,40.5,95.0,Rock,39.197639,-86.238487
12315,10.0,10.0,Classical,32.23405996,-110.95369339
12376,47.5,152.5,Rock,28.370393,-81.504616
12394,20.0,20.0,Rock,34.051841,-118.267076
12454,35.0,35.0,World,41.88811537,-87.62931962
12462,25.0,25.0,Folk,32.225101,-110.969001
12470,29.5,69.5,Metal,32.790548,-96.814464
12474,61.5,86.5,Country,32.51525879,-93.73745727
12475,59.5,595.0,Rock,39.09674,-84.51345
12491,35.25,130.75,Country,39.197639,-86.238487
12523,25.0,25.0,Folk,46.87068,-113.996112
12527,17.0,17.0,Rock,34.077729,-118.260108
12549,49.5,149.5,Latin,29.702271,-95.517765
12561,35.0,35.0,Metal,34.04024506,-118.2592392
12567,35.0,35.0,Rock,33.8095868,-117.9229975
12578,25.0,49.0,Undefined,43.111606,-75.592926
12581,32.5,32.5,Rock,38.655624,-90.297912
12587,49.5,90.0,Hip-Hop/Rap,28.370393,-81.504616
12601,45.0,87.5,Rock,41.9063,-87.659
12615,18.0,22.0,Dance/Electronic,36.173214,-86.783632
12630,40.0,60.0,Pop,35.048049,-85.305659
12640,20.0,20.0,Rock,40.22328639,-73.99950139
12644,20.0,119.75,Religious,41.768353,-72.676384
12647,76.0,101.0,Undefined,36.11923772,-115.17165653
12655,18.0,146.0,Country,32.8674834,-80.0212533
12664,38.0,43.0,Rock,34.04024506,-118.2592392
12707,47.0,77.0,Classical,38.62807989,-90.20122536
12708,8.0,10.0,Rock,38.954566,-92.326085
12710,48.0,147.0,Country,26.685439,-80.18676
12712,29.5,29.5,Rock,41.5038299,-81.6646804
12728,49.5,49.5,Rock,38.839787,-77.061339
12747,29.5,69.5,Country,33.89024,-84.469717
12750,25.0,35.0,Country,43.6539716,-70.2632924
12768,40.0,40.0,Rock,32.22193527,-110.96641541
12769,10.0,20.0,Undefined,29.75377797,-95.36381697
12771,35.0,75.0,Rock,42.396753,-71.122819
12777,42.0,97.0,Rock,28.473773,-81.468224
12780,22.0,22.0,Metal,39.753332,-104.992516
12812,29.5,29.5,Rock,33.6997648,-117.9175717
12859,20.0,20.0,Rock,42.365977,-71.0617
12902,27.52,27.52,Pop,36.011306,-115.175281
12950,30.0,50.0,Reggae,38.99734055,-77.02746183
12972,54.99,113.99,Dance/Electronic,41.9063,-87.659
12977,20.0,189.0,Rock,39.09674,-84.51345
12983,30.0,30.0,Hip-Hop/Rap,33.999024,-81.035393
13018,18.0,18.0,Pop,39.96477,-75.134457
13057,55.0,75.0,Rock,33.515281,-86.809601
13062,35.0,105.5,R&B,31.7593746,-106.4881485
13079,38.0,43.0,Rock,34.04024506,-118.2592392
13085,59.98,79.98,Undefined,36.1101115,-115.1708107
13094,28.0,28.0,Pop,38.65553,-90.297191
13104,49.5,79.0,Rock,38.24285,-85.735093
13141,9.17,9.17,Undefined,36.011306,-115.175281
13151,45.0,45.0,Pop,40.721926,-73.957346
13187,79.0,125.0,Rock,39.0611494,-94.5905256
13188,59.5,59.5,R&B,38.839787,-77.061339
13216,35.95,85.95,Other,32.74571287,-97.36582138
13218,25.0,25.0,Rock,33.75184,-84.389887
13238,36.25,36.25,Alternative,32.990942,-117.270629
13255,18.0,18.0,Rock,39.0504872,-94.5993419
13299,25.0,99.0,Rock,40.349071,-74.07022
13318,15.0,15.0,Rock,42.65288,-73.75036
13322,20.0,20.0,Rock,39.96477,-75.134457
13332,39.5,75.0,Country,38.8961209,-77.0296101
13369,18.0,18.0,Metal,33.75184,-84.389887
13377,15.0,15.0,Rock,47.713056,-122.570966
13381,15.0,25.0,Rock,32.790188,-79.938335
13395,20.0,119.75,Religious,32.741072,-97.368507
13397,45.0,55.0,Rock,47.66126297,-122.31405191
13401,40.5,76.0,Rock,39.965473,-75.134829
13408,57.21,107.21,Dance/Electronic,36.102916,-115.169756
13435,25.0,25.0,Country,41.49949386,-81.6910261
13447,50.6,149.85,Classical,43.201094,-77.6402098
13450,19.0,19.0,Rock,38.6559391,-90.3049733
13460,25.0,25.0,Rock,39.753332,-104.992516
13470,39.5,39.5,R&B,30.267437,-97.736052
13475,37.0,62.0,Dance/Electronic,44.98422,-93.27924
13480,50.5,200.5,Country,40.73340555,-74.17121214
13515,39.5,200.0,Classical,42.338548,-83.05207
13539,44.0,299.0,Latin,36.8086726,-119.7394542
13549,20.0,20.0,Country,32.33589314,-90.17479151
13573,23.7,23.7,Pop,40.70708,-73.92193
13574,22.0,22.0,Undefined,33.8095868,-117.9229975
13579,10.0,25.0,Country,34.72705,-86.590659
13593,68.0,238.0,World,38.84026,-121.31368
13599,57.21,107.21,Dance/Electronic,36.102916,-115.169756
13603,25.0,59.5,Rock,43.074566,-89.380978
13618,12.0,40.0,Country,39.768343,-86.249381
13628,30.0,30.0,Country,36.72868447,-91.84918195
13647,0.01,85.0,R&B,32.525164,-86.21021
13678,45.0,80.0,R&B,32.297921,-90.188234
13699,59.98,79.98,Undefined,36.1101115,-115.1708107
13740,55.5,121.0,Rock,38.62807989,-90.20122536
13753,40.0,125.0,Country,33.296799,-105.684721
13783,29.5,32.5,Rock,39.96477,-75.134457
13802,20.0,20.0,Dance/Electronic,42.395651,-71.069057
13805,20.0,20.0,Undefined,36.060988,-115.040956
13808,28.0,28.0,Other,32.225101,-110.969001
13825,20.0,20.0,Dance/Electronic,42.365977,-71.0617
13829,20.0,20.0,Rock,42.65288,-73.75036
13832,22.0,22.0,Dance/Electronic,38.91795,-77.02373
13860,35.0,85.0,Pop,39.838628,-86.171994
13878,20.0,20.0,Rock,32.71662,-117.15951
13958,27.0,27.0,Metal,33.6997648,-117.9175717
13966,33.0,303.0,Rock,43.09312,-89.352265
13992,40.0,85.0,Rock,40.734917,-73.9884469
13994,48.0,588.0,World,25.781232,-80.187805
14021,55.0,311.0,Latin,42.46480942,-70.95121002
14025,59.5,89.5,Rock,33.455577,-117.1059
14042,25.0,200.0,Country,30.4515265,-91.1183898
14044,19.5,28.5,Metal,42.84356106,-70.81629566
14047,15.0,15.0,Rock,34.077729,-118.260108
14092,79.5,275.0,R&B,33.94432,-118.34285
14109,39.5,149.5,R&B,33.94982,-118.3436
14125,55.0,230.0,Rock,36.1276013,-115.1676835
14137,38.0,94.0,Rock,38.2481389,-85.7580034
14157,25.0,25.0,Metal,34.077729,-118.260108
14167,89.95,99.95,Undefined,36.113397,-115.160087
14190,37.5,37.5,World,47.66126297,-122.31405191
14199,49.5,99.5,Rock,21.29900193,-157.85172039
14214,34.06,193.03,Metal,36.10907659,-115.17318003
14275,20.0,20.0,Country,39.741126,-75.550253
14292,18.0,18.0,Metal,39.0504872,-94.5993419
14297,15.0,15.0,Rock,40.22328639,-73.99950139
14299,64.0,64.0,Undefined,34.175071,-118.849491
